Date,Close,WARN,MVG1,MVG2,DevStop1,DevStop2,DevStop3
Fri May 09 00:00:00 PDT 2008,72.410004,77.6469994,76.76923073076924,79.57952423809525,78.13324739829461,76.686970558494,75.24069371869336
Mon May 12 00:00:00 PDT 2008,74.529999,76.8019997,76.67192311538462,79.58238128571429,78.13635535269545,76.6903294196766,75.24430348665777
Tue May 13 00:00:00 PDT 2008,74.559998,76.0579995,76.58192296153847,73.65714361904762,75.13408067700024,76.61101773495287,78.08795479290548
Wed May 14 00:00:00 PDT 2008,74.199997,75.4399995,76.4919228076923,74.49285371428572,75.99180774598702,77.49076177768832,78.98971580938964
Thu May 15 00:00:00 PDT 2008,76.120003,74.9969995,76.3726918076923,74.50571071428571,76.0019217843402,77.4981328543947,78.99434392444918
Fri May 16 00:00:00 PDT 2008,76.459999,74.6729997,76.43923042307692,74.53237761904761,76.0046480637338,77.47691850841997,78.94918895310616
Mon May 19 00:00:00 PDT 2008,82.290001,74.5879998,76.50192261538461,74.548092,76.07693420131928,77.60577640263857,79.13461860395785
Tue May 20 00:00:00 PDT 2008,80.720001,75.2250001,76.89807657692307,74.56666342857142,76.0888281994414,77.61099297031137,79.13315774118136
Wed May 21 00:00:00 PDT 2008,78.300003,75.7260003,77.20999965384615,74.6147588095238,76.14071052876005,77.6666622479963,79.19261396723255
Thu May 22 00:00:00 PDT 2008,79.260002,76.23800059999999,77.4330766923077,74.50952076190475,76.05039928789857,77.59127781389239,79.13215633988622
Fri May 23 00:00:00 PDT 2008,78.349998,76.8850007,77.61269230769231,74.40285419047618,75.93981640904171,77.47677862760723,79.01374084617277
Tue May 27 00:00:00 PDT 2008,80.620003,77.4790001,77.77846142307692,74.3490448095238,75.86083865823872,77.37263250695364,78.88442635566855
Wed May 28 00:00:00 PDT 2008,80.080002,78.08800049999999,77.79846161538461,81.98857195238095,80.46369031739188,78.93880868240281,77.41392704741374
Thu May 29 00:00:00 PDT 2008,80.349998,78.6400009,77.79461553846154,81.99952447619047,80.468914743246,78.93830501030152,77.40769527735705
Fri May 30 00:00:00 PDT 2008,81.620003,79.255001,77.82346169230769,82.09238180952381,80.54535848217947,78.99833515483512,77.45131182749078
Mon Jun 02 00:00:00 PDT 2008,80.230003,79.805001,77.84730796153846,82.11476280952381,80.55501015687575,78.99525750422768,77.43550485157962
Tue Jun 03 00:00:00 PDT 2008,80.110001,80.1820014,77.94500030769231,82.21809604761904,80.73914058996397,79.26018513230889,77.7812296746538
Wed Jun 04 00:00:00 PDT 2008,81.5,79.9640014,77.91615415384615,82.208572,80.73324980201436,79.25792760402871,77.78260540604306
Thu Jun 05 00:00:00 PDT 2008,84.510002,80.0420013,77.8980771923077,82.12952423809524,80.65594464426795,79.18236505044067,77.70878545661337
Fri Jun 06 00:00:00 PDT 2008,80.629997,80.6630012,78.04307734615385,82.24047357142858,80.75177041514286,79.26306725885713,77.77436410257141
Mon Jun 09 00:00:00 PDT 2008,79.43,80.8000007,78.12000042307692,82.20190261904762,80.70381106608524,79.20571951312286,77.70762796016047
Tue Jun 10 00:00:00 PDT 2008,79.620003,80.9080009,78.1226926923077,82.14666395238095,80.66592942406696,79.18519489575297,77.70446036743898
Wed Jun 11 00:00:00 PDT 2008,77.279999,80.8080009,78.21153903846154,82.15523538095238,80.67651377857375,79.19779217619511,77.71907057381647
Thu Jun 12 00:00:00 PDT 2008,76.150002,80.5280006,78.26384676923077,82.04142585714285,80.5575948184819,79.07376377982096,77.58993274116001
Fri Jun 13 00:00:00 PDT 2008,79.169998,80.108001,78.28076996153847,81.94237819047619,80.46403104976929,78.98568390906239,77.50733676835549
Mon Jun 16 00:00:00 PDT 2008,81.699997,79.8630005,78.5111545,81.87809257142857,80.37820363726779,78.87831470310701,77.37842576894623
Tue Jun 17 00:00:00 PDT 2008,82.970001,80.0099999,78.85384665384615,81.84809233333334,80.36365416255376,78.87921599177417,77.39477782099458
Wed Jun 18 00:00:00 PDT 2008,82.519997,80.2959999,79.26000038461538,82.15475914285715,81.26466013706867,80.37456113128019,79.48446212549172
Thu Jun 19 00:00:00 PDT 2008,84.260002,80.3979996,79.567308,82.1404732857143,81.24889893221379,80.3573245787133,79.46575022521282
Fri Jun 20 00:00:00 PDT 2008,81.099998,80.3729996,79.94038507692308,82.13571147619048,81.23878026366074,80.341849051131,79.44491783860127
Mon Jun 23 00:00:00 PDT 2008,80.68,80.4199997,80.20576973076923,82.09237828571429,81.2275203846911,80.36266248366793,79.49780458264476
Tue Jun 24 00:00:00 PDT 2008,79.639999,80.5449997,80.38115423076923,82.02904485714286,81.189491665793,80.34993847444315,79.51038528309329
Wed Jun 25 00:00:00 PDT 2008,80.510002,80.5469993,80.50346192307693,82.04333038095238,81.20263797167789,80.3619455624034,79.52125315312891
Thu Jun 26 00:00:00 PDT 2008,76.300003,80.8699996,80.43500042307693,81.91428280952381,81.03363147134277,80.15298013316172,79.27232879498068
Fri Jun 27 00:00:00 PDT 2008,74.660004,80.88499970000001,80.2650005,81.82856838095238,80.97159487610463,80.11462137125687,79.25764786640912
Mon Jun 30 00:00:00 PDT 2008,73.330002,80.43400030000001,80.12500053846153,81.75999647619048,80.98190930240482,80.20382212861915,79.42573495483349
Tue Jul 01 00:00:00 PDT 2008,73.620003,79.5970008,79.89692361538462,75.84190857142858,76.54319027035508,77.24447196928159,77.94575366820811
Wed Jul 02 00:00:00 PDT 2008,71.440002,78.662001,79.71500073076923,73.76095066666667,74.45068867131752,75.14042667596837,75.83016468061922
Thu Jul 03 00:00:00 PDT 2008,72.0,77.5540015,79.36192376923077,73.81904590476191,74.45733912594054,75.09563234711916,75.73392556829779
Mon Jul 07 00:00:00 PDT 2008,72.489998,76.3280013,79.05115446153846,73.831427,74.47387702363484,75.11632704726968,75.7587770709045
Tue Jul 08 00:00:00 PDT 2008,75.040001,75.4670013,78.74884676923077,73.82142671428572,74.45501310596859,75.08859949765144,75.72218588933431
Wed Jul 09 00:00:00 PDT 2008,70.610001,74.9030014,78.49576976923078,73.87618871428572,74.56676330824362,75.25733790220151,75.9479124961594
Thu Jul 10 00:00:00 PDT 2008,70.629997,74.0000016,78.1257696923077,73.88095638095238,74.56684822784185,75.25274007473132,75.93863192162078
Fri Jul 11 00:00:00 PDT 2008,68.540001,73.0120011,77.76115415384615,71.43476080952381,72.12113146699626,72.80750212446871,73.49387278194115
Mon Jul 14 00:00:00 PDT 2008,66.279999,72.2360009,77.26269265384616,70.17857047619047,70.8598717944754,71.5411731127603,72.22247443104521
Tue Jul 15 00:00:00 PDT 2008,67.029999,71.3980004,76.56153869230769,69.11333052380952,69.94295818246765,70.77258584112577,71.6022134997839
Wed Jul 16 00:00:00 PDT 2008,71.839996,70.7680001,76.03846184615385,66.59857504761905,67.5720546514161,68.54553425521313,69.51901385901017
Thu Jul 17 00:00:00 PDT 2008,72.110001,70.5899994,75.74653861538462,66.69571757142857,67.66529770523147,68.63487783903437,69.60445797283728
Fri Jul 18 00:00:00 PDT 2008,69.120003,70.6569993,75.45769238461538,66.78428904761904,67.6558766888196,68.52746433002015,69.39905197122071
Mon Jul 21 00:00:00 PDT 2008,68.480003,70.3689996,75.14384638461539,66.8095270952381,67.66354938897426,68.51757168271044,69.3715939764466
Tue Jul 22 00:00:00 PDT 2008,67.970001,69.9680001,74.84884642307692,66.78619385714285,67.64886067229239,68.51152748744191,69.37419430259143
Wed Jul 23 00:00:00 PDT 2008,70.540001,69.2610001,74.41807730769231,66.88190823809524,67.71626135733132,68.55061447656742,69.3849675958035
Thu Jul 24 00:00:00 PDT 2008,78.720001,69.2540001,73.98884669230769,67.29524119047619,69.205367178582,71.11549316668778,73.02561915479359
Fri Jul 25 00:00:00 PDT 2008,78.309998,70.0630005,73.82538515384616,67.30428852380952,69.20651663447552,71.10874474514154,73.01097285580754
Mon Jul 28 00:00:00 PDT 2008,75.980003,71.0400002,73.66346211538462,67.25381209523809,69.16463158261567,71.07545106999324,72.98627055737082
Tue Jul 29 00:00:00 PDT 2008,78.209999,72.0100006,73.34500061538462,67.21285971428571,69.14590338403335,71.07894705378098,73.01199072352863
Wed Jul 30 00:00:00 PDT 2008,78.209999,73.1280006,73.2338468076923,67.23762142857143,69.15628397147253,71.07494651437365,72.99360905727475
Thu Jul 31 00:00:00 PDT 2008,76.339996,73.76500089999999,73.13884676923077,78.20856828571429,76.23646537391667,74.26436246211907,72.29225955032146
Fri Aug 01 00:00:00 PDT 2008,75.75,74.18800039999999,73.01192357692308,78.2366640952381,76.24339742709299,74.25013075894789,72.25686409080278
Mon Aug 04 00:00:00 PDT 2008,75.709999,74.8510001,72.82884657692307,78.28571161904762,76.25878436596459,74.23185711288154,72.20492985979851
Tue Aug 05 00:00:00 PDT 2008,79.110001,75.5739997,72.80615411538462,78.27761647619047,76.25225540053827,74.22689432488608,72.20153324923386
Wed Aug 06 00:00:00 PDT 2008,78.089996,76.68799969999999,72.97730784615385,78.34237838095238,76.28338646730111,74.22439455364983,72.16540263999855
Thu Aug 07 00:00:00 PDT 2008,76.949997,77.4429992,73.16038453846154,78.45999752380952,76.3621559170609,74.26431431031227,72.16647270356364
Fri Aug 08 00:00:00 PDT 2008,80.510002,77.26599879999999,73.28846123076923,78.40571185714286,76.29695274988705,74.18819364263123,72.07943453537543
Mon Aug 11 00:00:00 PDT 2008,88.089996,77.4859992,73.63730738461538,78.02094985714287,75.2845947117583,72.54823956637375,69.8118844209892
Tue Aug 12 00:00:00 PDT 2008,87.25,78.69699849999999,74.25615338461539,87.46380995238096,84.69472809723788,81.92564624209483,79.15656438695177
Wed Aug 13 00:00:00 PDT 2008,86.690002,79.6009986,74.82384576923077,87.55523861904761,84.80108801101608,82.04693740298453,79.29278679495297
Thu Aug 14 00:00:00 PDT 2008,88.029999,80.44899889999999,75.27192273076923,87.6685721904762,84.93968021067307,82.21078823086997,79.48189625106684
Fri Aug 15 00:00:00 PDT 2008,86.400002,81.6179992,75.94192265384615,87.73381038095238,85.0025645985203,82.27131881608821,79.54007303365613
Mon Aug 18 00:00:00 PDT 2008,83.110001,82.6829994,76.5484613076923,87.75047695238095,85.0162031180424,82.28192928370385,79.5476554493653
Tue Aug 19 00:00:00 PDT 2008,81.290001,83.4229996,77.10884592307693,87.80047676190476,85.0470783669499,82.29367997199505,79.54028157704019
Wed Aug 20 00:00:00 PDT 2008,82.129997,83.6409996,77.6861536923077,87.85809576190476,85.07702516686795,82.29595457183115,79.51488397679434
Thu Aug 21 00:00:00 PDT 2008,83.260002,84.0449997,78.26692284615385,87.94476276190476,85.15883489350742,82.37290702511007,79.58697915671272
Fri Aug 22 00:00:00 PDT 2008,85.260002,84.6760002,78.70615384615384,88.40381033333334,86.29641725788763,84.18902418244191,82.0816311069962
Mon Aug 25 00:00:00 PDT 2008,82.849998,85.1510002,79.21192311538462,88.40428623809524,86.29676726888499,84.18924829967476,82.08172933046453
Tue Aug 26 00:00:00 PDT 2008,81.760002,84.6270004,79.73999984615385,88.47952404761905,86.34784986891522,84.21617569021139,82.08450151150757
Wed Aug 27 00:00:00 PDT 2008,81.730003,84.0780006,80.25076903846154,88.53095271428572,86.3749774454196,84.21900217655349,82.06302690768737
Thu Aug 28 00:00:00 PDT 2008,83.419998,83.5820007,80.77999988461538,88.60285752380952,86.42916209590439,84.25546666799927,82.08177124009414
Fri Aug 29 00:00:00 PDT 2008,80.809998,83.1210006,81.27538438461538,88.56428623809524,86.40276217147434,84.24123810485342,82.07971403823251
Tue Sep 02 00:00:00 PDT 2008,81.410004,82.5620002,81.35576888461539,88.50476209523809,86.34759346052716,84.19042482581625,82.03325619110532
Wed Sep 03 00:00:00 PDT 2008,80.769997,82.3920005,81.47499988461539,88.5195239047619,86.35444542973852,84.18936695471513,82.02428847969175
Thu Sep 04 00:00:00 PDT 2008,78.029999,82.3400001,81.65923042307692,88.56809519047619,86.4052275781857,84.24235996589522,82.07949235360472
Fri Sep 05 00:00:00 PDT 2008,79.190002,81.9300003,81.65230734615385,88.50809514285714,86.35111667979717,84.19413821673722,82.03715975367726
Mon Sep 08 00:00:00 PDT 2008,81.160004,81.5230003,81.68999976923077,79.66571566666667,81.83478813611596,84.00386060556525,86.17293307501453
Tue Sep 09 00:00:00 PDT 2008,79.040001,81.1130005,81.87538469230769,80.36285966666667,82.5040769518661,84.64529423706553,86.78651152226496
Wed Sep 10 00:00:00 PDT 2008,76.739998,80.73200080000001,82.00192319230769,79.98666909523808,80.8196593462865,81.6526495973349,82.48563984838331
Thu Sep 11 00:00:00 PDT 2008,79.510002,80.2300004,82.04153853846154,79.16714528571428,80.07708589594729,80.9870265061803,81.89696711641331
Fri Sep 12 00:00:00 PDT 2008,78.300003,80.0080003,82.05692319230769,78.08237919047619,78.97836447966249,79.8743497688488,80.7703350580351
Mon Sep 15 00:00:00 PDT 2008,77.339996,79.4960008,82.06500038461539,78.08475990476191,78.98233802252531,79.87991614028871,80.77749425805212
Tue Sep 16 00:00:00 PDT 2008,78.730003,79.14900060000001,82.08000034615385,78.06999809523809,78.96519660842446,79.86039512161084,80.75559363479721
Wed Sep 17 00:00:00 PDT 2008,71.540001,78.8810005,82.01153884615385,78.26666495238095,79.59883829483513,80.93101163728932,82.2631849797435
Thu Sep 18 00:00:00 PDT 2008,76.5,77.9580009,81.37500057692307,74.64333133333334,76.25414952616114,77.86496771898894,79.47578591181674
Fri Sep 19 00:00:00 PDT 2008,81.0,77.805001,80.96153903846154,73.87476361904761,76.0426742925637,78.21058496607978,80.37849563959585
Mon Sep 22 00:00:00 PDT 2008,74.93,77.9860008,80.74269280769231,74.09000185714285,76.37441839206163,78.65883492698042,80.9432514618992
Tue Sep 23 00:00:00 PDT 2008,71.760002,77.3630004,80.23884669230769,74.24809742857143,76.5158088505228,78.78352027247419,81.05123169442557
Wed Sep 24 00:00:00 PDT 2008,69.959999,76.6350005,79.67576976923077,74.33857338095237,76.58721351401267,78.83585364707298,81.08449378013329
Thu Sep 25 00:00:00 PDT 2008,72.080002,75.9570006,79.17000046153846,73.24238280952382,75.4507621296005,77.6591414496772,79.86752076975388
Fri Sep 26 00:00:00 PDT 2008,70.699997,75.2140006,78.81576973076923,73.35000195238096,75.48097817749678,77.6119544026126,79.74293062772841
Mon Sep 29 00:00:00 PDT 2008,63.349998,74.454,78.37615434615384,72.84523995238095,75.15469751402975,77.46415507567856,79.77361263732737
Tue Sep 30 00:00:00 PDT 2008,72.760002,73.0550002,77.61038496153846,66.41142876190476,68.92220810278315,71.43298744366153,73.94376678453992
Wed Oct 01 00:00:00 PDT 2008,69.580002,72.45800009999999,77.12961573076923,66.44285714285715,68.93930700187329,71.43575686088943,73.93220671990558
Thu Oct 02 00:00:00 PDT 2008,67.360001,72.2620002,76.61923126923077,66.54714261904762,68.94971688099102,71.3522911429344,73.7548654048778
Fri Oct 03 00:00:00 PDT 2008,67.0,71.3480003,76.06538507692308,66.62190452380952,68.9686273537233,71.3153501836371,73.66207301355088
Mon Oct 06 00:00:00 PDT 2008,65.230003,69.9480003,75.4988465,66.75952357142857,69.0885869865542,71.41765040167984,73.74671381680545
Tue Oct 07 00:00:00 PDT 2008,58.52,68.9780006,74.79923130769231,66.0538101904762,68.44091023039516,70.82801027031414,73.21511031023311
Wed Oct 08 00:00:00 PDT 2008,61.02,67.6540004,73.9419236923077,64.29476161904762,66.63460109652107,68.97444057399453,71.31428005146799
Thu Oct 09 00:00:00 PDT 2008,56.0,66.7600005,73.15769276923076,61.308093,63.64122151972062,65.97435003944122,68.30747855916184
Fri Oct 10 00:00:00 PDT 2008,56.25,65.1520003,72.20500057692308,61.498568999999996,63.88648784930491,66.27440669860982,68.66232554791475
Mon Oct 13 00:00:00 PDT 2008,62.02,63.7070006,71.36730830769231,57.34047495238095,59.61661133694809,61.89274772151522,64.16888410608236
Tue Oct 14 00:00:00 PDT 2008,55.860001,63.5740008,70.70692361538461,57.608094333333334,59.87999373270447,62.151893132075614,64.42379253144675
Wed Oct 15 00:00:00 PDT 2008,48.720001,61.8840007,69.73384657692307,57.82476119047619,59.94849061689217,62.072220043308164,64.19594946972414
Thu Oct 16 00:00:00 PDT 2008,50.290001,59.7980006,68.56769273076922,55.11618861904762,57.2372484956312,59.35830837221478,61.47936824879836
Fri Oct 17 00:00:00 PDT 2008,50.650002,58.0910006,67.55038515384615,50.46571361904762,53.09930001354672,55.732886408045815,58.36647280254491
Mon Oct 20 00:00:00 PDT 2008,52.970001,56.4560008,66.44038515384615,50.128570809523815,52.785861995165774,55.44315318080774,58.1004443664497
Tue Oct 21 00:00:00 PDT 2008,50.23,55.230000600000004,65.4661543076923,49.92571395238095,52.69734499768445,55.46897604298795,58.24060708829144
Wed Oct 22 00:00:00 PDT 2008,49.990002,54.4010006,64.42346215384616,49.88047561904762,52.677153709654434,55.47383180026124,58.27050989086805
Thu Oct 23 00:00:00 PDT 2008,50.32,53.2980008,63.3180775,50.01809461904762,52.79380525778575,55.56951589652388,58.345226535262015
Fri Oct 24 00:00:00 PDT 2008,48.959999,52.7300008,62.50192361538461,50.17762038095238,52.81936461976312,55.461108858573866,58.10285309738461
Mon Oct 27 00:00:00 PDT 2008,49.580002,52.0010007,61.44269280769231,50.18523942857143,52.81851680872217,55.45179418887291,58.085071569023654
Tue Oct 28 00:00:00 PDT 2008,56.040001,50.7570009,60.23423134615385,50.082858571428574,52.6549677850903,55.227076998752025,57.79918621241376
Wed Oct 29 00:00:00 PDT 2008,56.889999,50.7750009,59.507692923076924,49.868572666666665,52.36483300842985,54.86109335019303,57.35735369195621
Thu Oct 30 00:00:00 PDT 2008,56.709999,51.5920007,58.93576973076923,49.89047738095238,52.368338892965724,54.846200404979065,57.324061916992406
Fri Oct 31 00:00:00 PDT 2008,57.240002,52.2340005,58.426154346153844,49.79857280952381,52.402875881612076,55.00717895370033,57.6114820257886
Mon Nov 03 00:00:00 PST 2008,55.77,52.8930005,57.855385115384614,49.69714419047619,52.42694699408199,55.15674979768778,57.88655260129357
Tue Nov 04 00:00:00 PST 2008,58.450001,53.1730004,57.28115446153846,49.553334666666665,52.35386776841759,55.15440087016851,57.95493397191943
Wed Nov 05 00:00:00 PST 2008,51.98,53.9950005,57.09269303846154,49.50095380952381,52.27855556873348,55.056157327943154,57.83375908715283
Thu Nov 06 00:00:00 PST 2008,47.220001,54.1940003,56.29346219230769,49.419049,52.18454919081243,54.950049381624865,57.7155495724373
Fri Nov 07 00:00:00 PST 2008,49.209999,53.8840004,55.43346215384615,49.194287238095235,52.03195128103168,54.86961532396812,57.707279366904565
Mon Nov 10 00:00:00 PST 2008,48.459999,53.909000400000004,54.73538515384615,48.96190619047619,51.75695320810666,54.552000225737125,57.34704724336759
Tue Nov 11 00:00:00 PST 2008,46.299999,53.7970001,54.02230819230769,48.85190614285714,51.679487856964734,54.50706957107233,57.334651285179916
Wed Nov 12 00:00:00 PST 2008,41.560001,52.8229999,53.29423111538462,48.67095357142857,51.37146481122038,54.07197605101217,56.77248729080398
Thu Nov 13 00:00:00 PST 2008,44.93,51.2900001,52.64192346153846,46.21381157142857,48.883395065258114,51.55297855908766,54.222562052917205
Fri Nov 14 00:00:00 PST 2008,41.75,50.1120002,52.02307730769231,43.60904757142857,46.26781230312766,48.92657703482676,51.58534176652586
Mon Nov 17 00:00:00 PST 2008,39.689999,48.563,51.475000384615385,43.073809380952376,44.86380203290672,46.65379468486107,48.44378733681541
Tue Nov 18 00:00:00 PST 2008,38.439999,46.954999900000004,50.83807726923077,43.139999857142854,44.9009509280142,46.66190199888554,48.42285306975688
Wed Nov 19 00:00:00 PST 2008,35.84,44.9539997,49.93115415384615,40.749525523809524,42.50185366791423,44.25418181201895,46.00650995612366
Thu Nov 20 00:00:00 PST 2008,35.029999,43.3399997,49.16115411538462,40.44190457142857,42.195898696059714,43.94989282069085,45.70388694532199
Fri Nov 21 00:00:00 PST 2008,37.869999,42.1209995,48.634615576923075,39.199047523809526,40.82641608391847,42.453784644027415,44.08115320413636
Mon Nov 24 00:00:00 PST 2008,42.5,40.9869995,48.156923192307694,39.091904666666665,40.55706184317014,42.022219019673614,43.487376196177095
Tue Nov 25 00:00:00 PST 2008,42.189999,40.3909996,47.843461576923076,39.04999980952381,40.535169689033445,42.02033956854308,43.50550944805271
Wed Nov 26 00:00:00 PST 2008,43.959999,39.9799996,47.428846115384616,38.88238076190476,40.21992661292225,41.55747246393973,42.89501831495722
Fri Nov 28 00:00:00 PST 2008,42.700001,40.2199994,47.18769223076923,38.720952,40.126067427423635,41.531182854847266,42.936298282270904
Mon Dec 01 00:00:00 PST 2008,40.470001,39.9969995,46.907307576923074,38.62904723809524,40.044426999805886,41.45980676151653,42.875186523227185
Tue Dec 02 00:00:00 PST 2008,41.189999,39.8689996,46.52846146153846,38.65999947619048,40.04287015127281,41.42574082635514,42.80861150143747
Wed Dec 03 00:00:00 PST 2008,45.209999,40.0189996,46.229615307692306,38.83142814285714,40.20964245327172,41.5878567636863,42.966071074100874
Thu Dec 04 00:00:00 PST 2008,47.32,40.6959996,46.06153826923077,38.91619014285715,40.30765580870777,41.699121474558396,43.09058714040903
Fri Dec 05 00:00:00 PST 2008,48.259998,41.843999600000004,45.72615361538462,38.838094952380956,40.11827769259293,41.39846043280491,42.67864317301689
Mon Dec 08 00:00:00 PST 2008,51.41,43.1669995,45.3942305,38.795237666666665,40.036393391462646,41.277549116258626,42.51870484105461
Tue Dec 09 00:00:00 PST 2008,51.25,44.5209996,45.190384384615385,38.890475571428574,40.10039150343648,41.31030743544438,42.52022336745229
Wed Dec 10 00:00:00 PST 2008,49.700001,45.3959996,44.95999969230769,50.300952952380946,49.07196525045755,47.84297754853416,46.613989846610764
Thu Dec 11 00:00:00 PST 2008,48.25,46.1469998,44.72653819230769,50.36428599999999,49.07393467159447,47.78358334318895,46.49323201478342
Fri Dec 12 00:00:00 PST 2008,51.25,46.5759999,44.33423046153846,50.43761914285714,49.18057489976204,47.92353065666694,46.666486413571846
Mon Dec 15 00:00:00 PST 2008,48.849998,47.4309998,44.30615353846154,50.60047638095238,49.464788894573424,48.32910140819447,47.19341392181551
Tue Dec 16 00:00:00 PST 2008,52.630001,48.2689995,44.36884573076923,50.56809538095238,49.43617774788399,48.3042601148156,47.17234248174721
Wed Dec 17 00:00:00 PST 2008,53.18,49.4129997,44.50038426923077,50.54142866666666,49.43364523437462,48.325861802082585,47.21807836979054
Thu Dec 18 00:00:00 PST 2008,52.080002,50.2099998,44.681922769230766,50.87571442857143,49.776297677937144,48.676880927302854,47.57746417666856
Fri Dec 19 00:00:00 PST 2008,51.560001,50.686,44.90423057692308,51.01190271428571,49.84955726491564,48.68721181554557,47.524866366175495
Mon Dec 22 00:00:00 PST 2008,49.84,51.0160003,45.28884596153846,51.07666461904762,49.947211673146526,48.81775872724544,47.688305781344354
Tue Dec 23 00:00:00 PST 2008,51.080002,50.8590003,45.47769211538461,51.18142652380952,49.97193354272598,48.76244056164243,47.552947580558886
Wed Dec 24 00:00:00 PST 2008,51.439999,50.8420005,45.836538346153844,51.40190257142857,50.1356814713662,48.86946037130383,47.60323927124146
Fri Dec 26 00:00:00 PST 2008,51.779999,51.0160003,46.288461423076924,51.43856904761905,50.156191432013976,48.873813816408905,47.591436200803834
Mon Dec 29 00:00:00 PST 2008,49.400002,51.3690002,46.80153834615385,51.46190242857143,50.18077176903093,48.899641109490446,47.61851044994995
Tue Dec 30 00:00:00 PST 2008,50.759998,51.1840004,47.32307688461538,51.43380719047619,50.181252145148214,48.92869709982024,47.67614205449227
Wed Dec 31 00:00:00 PST 2008,51.279999,51.3750004,47.92807684615385,51.486188047619045,50.1879222075536,48.88965636748815,47.591390527422696
Fri Jan 02 00:00:00 PST 2009,54.360001,51.2400002,48.44384607692308,51.45904519047619,50.16522974932295,48.871414308169705,47.57759886701646
Mon Jan 05 00:00:00 PST 2009,54.060001,51.3580003,48.89999996153846,51.60761657142857,50.43436559561694,49.2611146198053,48.087863643993664
Tue Jan 06 00:00:00 PST 2009,57.360001,51.5560002,49.3565385,52.536668190476185,51.422831535034796,50.308994879593406,49.19515822415202
Wed Jan 07 00:00:00 PST 2009,56.200001,52.1360002,49.87192319230769,55.168095761904766,54.12386678817521,53.07963781444565,52.03540884071608
Thu Jan 08 00:00:00 PST 2009,57.16,52.7720003,50.391153961538464,55.26523861904762,54.29773944348252,53.330240267917425,52.36274109235232
Fri Jan 09 00:00:00 PST 2009,55.509998,53.3800001,51.033077,55.375714809523814,54.498842800046454,53.621970790569094,52.745098781091734
Mon Jan 12 00:00:00 PST 2009,51.919998,53.787,51.58384619230769,55.30523866666667,54.34610637433394,53.38697408200121,52.427841789668484
Tue Jan 13 00:00:00 PST 2009,51.450001,53.8009999,51.841923076923074,55.294762619047624,54.341266447929115,53.38777027681061,52.43427410569211
Wed Jan 14 00:00:00 PST 2009,48.490002,54.0059998,52.000769269230766,55.32095304761905,54.387064506469656,53.453175965320256,52.519287424170855
Thu Jan 15 00:00:00 PST 2009,51.439999,53.7790002,52.009615576923075,55.24952442857143,54.24481883262401,53.24011323667659,52.23540764072918
Fri Jan 16 00:00:00 PST 2009,51.59,53.7950002,52.01076938461539,55.31190528571429,54.341403013493604,53.37090074127292,52.40039846905223
Tue Jan 20 00:00:00 PST 2009,48.439999,53.5180001,52.02384630769231,55.30285766666667,54.32822957942871,53.35360149219074,52.378973404952774
Wed Jan 21 00:00:00 PST 2009,50.540001,52.9559999,51.97538469230769,55.360476619047624,54.3956224443247,53.430768269601785,52.46591409487886
Thu Jan 22 00:00:00 PST 2009,49.939999,52.2739999,52.063461653846154,55.33428619047619,54.38458900399844,53.434891817520686,52.48519463104293
Fri Jan 23 00:00:00 PST 2009,50.630001,51.6479997,52.013077,50.481906095238095,51.41439477674967,52.34688345826124,53.27937213977281
Mon Jan 26 00:00:00 PST 2009,49.630001,50.9949998,52.08153865384615,50.51047742857143,51.4169893450243,52.32350126147717,53.23001317793004
Tue Jan 27 00:00:00 PST 2009,48.439999,50.4070001,51.96615403846154,50.59428666666667,51.38659055515816,52.17889444364965,52.97119833214113
Wed Jan 28 00:00:00 PST 2009,50.360001,50.0590002,51.78384630769231,50.620001,51.40555803421502,52.191115068430044,52.97667210264506
Thu Jan 29 00:00:00 PST 2009,50.0,49.9500002,51.717692423076926,50.59571533333333,51.381689661615646,52.16766398989796,52.953638318180275
Fri Jan 30 00:00:00 PST 2009,58.82,50.101,51.65769238461539,50.94190604761905,52.60749216647857,54.2730782853381,55.93866440419763
Mon Feb 02 00:00:00 PST 2009,61.150002,50.8390001,52.003077,51.04142985714286,52.67299766673274,54.30456547632262,55.936133285912504
Tue Feb 03 00:00:00 PST 2009,63.59,51.7950003,52.39038469230769,51.07666785714286,52.71730302306834,54.35793818899381,55.9985733549193
Wed Feb 04 00:00:00 PST 2009,61.060001,53.3100004,52.85769242307692,60.750949428571424,59.11140076490564,57.47185210123986,55.832303437574076
Thu Feb 05 00:00:00 PST 2009,63.18,54.3620004,53.21461557692308,60.81237804761905,59.188906549209776,57.5654350508005,55.94196355239123
Fri Feb 06 00:00:00 PST 2009,66.550003,55.6860005,53.7446155,60.726187714285714,59.1317235795955,57.53725944490528,55.94279531021507
Mon Feb 09 00:00:00 PST 2009,66.709999,57.2780007,54.35192338461538,63.56238090476191,61.9420138408342,60.3216467769065,58.70127971297879
Tue Feb 10 00:00:00 PST 2009,63.310001,58.9860005,54.94538492307692,63.84142933333333,62.22990418309148,60.618379032849624,59.006853882607764
Wed Feb 11 00:00:00 PST 2009,64.349998,60.4730007,55.28961569230769,63.936191095238094,62.33543339063003,60.73467568602196,59.13391798141389
Thu Feb 12 00:00:00 PST 2009,63.959999,61.8720004,55.68538480769231,63.93142928571429,62.33328552246737,60.735141759220454,59.13699799597354
